text,Golden,RL_Types,golden_parsed,predicted_parsed,error_type
看了一圈，就没有大渡口的土著吗？我妈小时候是城头的，大溪沟，枣子岚垭，我爸是和平路的，但都是在我出生之前，我是510203，我们那里我出生的时候还属于九龙坡，后来就变成了大渡口,3,"[认同逻辑1, 认同逻辑2, 认同逻辑3]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 作者提到了“城头”、“大溪沟”、“枣子岚垭”、“和平路”等地点，这些地点对于当地人来说具有特定的社会和历史含义，作者通过提及这些地点来暗示自己与本地的联系。
*   **认同逻辑2：Administrative Legitimacy（行政归属合法性）** -  作者提到了自己户口编号“510203”，以及区域行政划分的变迁（从九龙坡到大渡口），这反映了作者在用行政归属来界定自身与本地的关系。
*   **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）** - 作者提到父母的出生地和早年生活地点，强调家族在本地的渊源，暗示自己作为本地人的合法性。虽然作者本人出生后区域变迁，但父母的本地根基是作者身份认同的重要依据。",{3},{2},missed
像我这种化龙桥曾经贫困一条街的拆迁户搬到沙坪坝了，都搬了20年了。我的童年和学生时代都在化龙桥呀,3,[认同逻辑3：Family Rootedness],{3},set(),missed
出生在大坪医院 然后一直住谢家湾这边 我妈想卖房子搬家 我不愿意离开,3,"[认同逻辑1, 认同逻辑3]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 作者提及“大坪医院”、“谢家湾”，这些是重庆本地人熟知的地名，带有特定的空间认知和情感色彩，暗示了作者与这些区域的联系，构成了其“本地”身份的一部分。不愿离开表明对这些区域的归属感。
*   **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）** - 作者提到“一直住”，表明其长期居住于此，具有一定的成长史和家族联系，这符合“本地人”身份认定的常见标准。",{3},set(),missed
土生土长,3,[认同逻辑3：Family Rootedness],{3},set(),missed
不是，土著是🈯只有解放碑为商业中心的那个时代就住在两江三岸的人,3,[认同逻辑3：Family Rootedness],{3},set(),missed
口音是重庆城头口音，不能有区县口音,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
现在从下半城搬到了“镇头”（龙溪镇），但是十八梯的老房子我老汉还在那里住。他们土生土长在那里住惯了。,3,[认同逻辑3：Family Rootedness],{3},set(),missed
我爸因为50年前因为工作原因从渝中区换到九龙坡区 因为有套房所以户口也就转到在九龙坡了 ，那时候没得房价更值钱的概念 上班要坐绿皮火车太折腾了…… 早知道就死守渝中区哟,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy, 认同逻辑3：Family Rootedness]",{1},set(),missed
市中心土生土长的很少 因为以前就没多少人 看以前的老照片就知道 又没高楼 外来的比较多,3,"[认同逻辑3：Family Rootedness, 认同逻辑1：Vernacular Spatial Authority]",{3},set(),missed
"其实主要还是配套的原因
 1：从小长大的地方，内心上不认可其他地方，觉得那是乡下，北到伍家岭，南到南二环。
 2:最近快速发展的十来年里，人口增长了300万，其实三甲医疗并没有增加啥，交通拥挤，远距离的就医带来不便
 3:新城区房子确实很多，都是高层和超高层为主，人口密度就高，堵车就成为家常，比如月亮岛和梅溪湖等主干道区域，而老长沙反而没有那么堵，因为有很多6层楼的单位房，密度低些，就业也在附近
 4:新城区外表看起来都是高楼大厦，却缺少了老长沙特有文化的烟火气，除了就业情况和湖南省内地级市不同和其他城市没啥区别
 5:真正要长期在一个城市待下去，从心里认可这个城市就必须移植到大脑的文化里，这样无论去哪里感觉还是老长沙比较好，完善便捷的配套是重中之重",15,"[认同逻辑1, 认同逻辑5, 认同逻辑4]

**解释:**

*   **认同逻辑1：Vernacular Spatial Authority (社会习惯性区域认知)** - “北到伍家岭，南到南二环”体现了作者对长沙“本地”核心区域的习惯性认知，定义了哪些区域“算”长沙。
*   **认同逻辑4：Linguistic-Cultural Recognition (文化语言识别性)** - “缺少老长沙特有的文化烟火气”暗示了对本地文化氛围的认同，以及新城区缺乏这种认同感。
*   **认同逻辑5：Functional Livability (生活功能便利性与环境品质认知)** -  “完善便捷的配套是重中之重”体现了作者将便利的生活功能作为重要的“本地”评价标准，认为这是长期扎根一个城市的重要因素。作者对比老城区和新城区的交通状况和居住密度，也体现了对生活品质的关注。

**排除理由:**

*   文本没有涉及户籍、行政归属等 (排除认同逻辑2)。
*   文本没有提及家族历史或世代关系 (排除认同逻辑3)。
*   文本讨论了就业和房价，但没有明确将这些作为“本地人”身份的评判标准，而是将其作为对区域的客观描述 (排除认同逻辑6和7)。
*   虽然提到了医疗资源，但更侧重于基础设施的不足，而非用于界定“本地人”身份。","{1, 5}",{5},missed
小时候住南门口大一点住八角亭，正宗老城区长大的，老城区就是邻居都会比较熟络，现在回以前住的房子去看，那些邻居都会很热情的喊你，问一问家里人的情况。现在住梅溪湖，其实朋友聚会逛街还是喜欢去“城里”，居住的话也很喜欢梅溪湖，小区比较有活力，小孩上学方便，晚上湖边散步也很方便。,1356,"[认同逻辑1, 认同逻辑3]","{1, 3, 5, 6}",set(),missed
因为对比很多省会长沙太小了，所以根植于心中远近的标准与其他城市不同。多年前，长沙周边还没开发的时候，武汉的亲戚第一次在长沙开车一不留神就出了长沙市。在我小时候的感知里面，最远的距离是从侯家塘到步行街。说不上不喜欢，第一次在河西住宿舍，路上车少人也少、周边还有小公园真的很好，但是离家太远了。ps去黄鹤楼玩，姐姐说她家就在黄鹤楼附近让我中午去吃饭，结果打车30块钱。我的附近是能双脚到达,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]",{1},set(),missed
哈哈哈，二环的乡里别给你点赞,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
小时候在五一广场出生长大的，结婚之后住在梅溪湖，爸妈说我是到乡里去了说鸟不拉屎的地方,1,"[认同逻辑1, 认同逻辑3]

**解释：**

*   **认同逻辑1 (Vernacular Spatial Authority):** 作者通过对比五一广场和梅溪湖，暗示了五一广场是“本地核心区”，而梅溪湖相对而言则“不算”本地，体现了一种对城市内部空间类别的认知差异。
*   **认同逻辑3 (Family Rootedness):**  “小时候在五一广场出生长大”强调了作者的成长史与本地核心区域的关联，暗示了一种“根正苗红”的本地身份基础。父母的评价“到乡里去了”也进一步强化了这种基于成长地点的身份认知。",{1},set(),missed
么子叫老城区咯，侯家塘算不？算的话，你去看看天剑路那里，那未必住起蛮舒服？还一句言老城区不堵车，不晓得哪里来的优越感,5,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑5：Functional Livability]",{5},set(),missed
哪有那么多原因，就是习惯了啊，家在亲戚朋友也在，上班也在。另外，南到南二环是不可能的，顶多到劳动路。,16,"[认同逻辑1: Vernacular Spatial Authority, 认同逻辑3: Family Rootedness]","{1, 6}",set(),missed
范围大点只有天心区算城区，其他都是乡里别比如雨花区，我就住这，以前全是菜地，我老公土生土长的坡子街人，他说老城区只有坡子街那一块小破地，什么开福区雨花区都没人住的荒郊野地，更别说河西的岳麓区啊跳马啊望城了，那更加不算,13,"[认同逻辑1, 认同逻辑3]","{1, 3}",set(),missed
小时候住南门口，大一点住八角亭，然后去了捞刀河，接着又住到暮云，最后住到了梅溪湖，变成了xlb 哈哈哈哈哈哈,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority** - 作者列举了一系列长沙的区域（南门口、八角亭、捞刀河、暮云、梅溪湖），这体现了对长沙城市空间的一种习惯性认知和划分，暗示了对这些区域的熟悉度和认同感，以及居住地点的变迁代表着身份认同的变化。
*   **认同逻辑3：Family Rootedness** - 作者的居住地点的变迁可以推断出作者在长沙的成长过程，从“小时候”到“最后”，暗示了家族在长沙的长期定居和成长历史，虽然没有明确提及“世代”等关键词，但居住轨迹本身构成了一种时间上的根基，体现了成长史。最后提到“xlb”也暗示了自己已经成为了梅溪湖区域的一份子。",{1},set(),missed
哈是乡里别，哪有城里人,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑4：Linguistic-Cultural Recognition]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority：** “乡里别”与“城里人”的对立，体现了对空间类别的划分，暗示了“乡里”代表着某种原真、本地的核心区域，而“城里人”则属于外部群体。这种划分是基于一种习惯性的、而非官方的区域认知。
*   **认同逻辑4：Linguistic-Cultural Recognition：** “哈是”是一种方言用语，表明说话者自认为属于特定地域文化圈，并以此区分于“城里人”，暗示了方言/口音是区分本地人与外地人的标准之一。",{1},set(),missed
我在五一广场 有个同事不知道我们经理就是那个月亮岛那里的，然后他就说乡里别 然后我们经理就说那里已经属于是开发区了，不属于是乡里了，然后我同事还没理解意思，一直在吐槽那里不好不好，结果我们经理就背后面针对他，懂得都懂,12,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]

**解释:**

*   **认同逻辑1：Vernacular Spatial Authority** - 文本中“乡里别”与“月亮岛”的对比，体现了对“本地”区域划分的习惯性认知，以及对开发区不属于“本地核心区”的认知。经理试图通过“已经属于开发区了”来纠正同事对区域的认知，表明了这种空间认知存在差异。
*   **认同逻辑2：Administrative Legitimacy** - 经理提到“属于开发区了，不属于是乡里了”，表明了行政区域划分是判断区域归属的重要标准。这种行政归属的改变影响了“本地”的定义。","{1, 2}",set(),missed
